cell_id_token,center_latitude,center_longitude,count,config_name
87183b,35.99785592227153,-106.0169970655137,32,config_1
87183d,35.98497841654831,-106.11105011534488,24,config_1
871844,35.77905507079722,-106.06401788566258,17,config_1
87184c,35.804580102292995,-105.87600401452671,45,config_1
8718504,35.68863021919813,-105.94648743653362,35,config_1
8718509,35.6550869796053,-105.95823723010454,27,config_1
871850b,35.63377875196064,-105.95823723010454,23,config_1
871850d,35.636958197103226,-105.93473837093502,16,config_1
871850f,35.65826722569183,-105.93473837093502,18,config_1
8718514,35.65237340790974,-105.8994955568318,1,config_1
871851c,35.69498267871954,-105.8994955568318,20,config_1
871855,35.59789525527132,-105.82902978439431,1,config_1
871857,35.585247982808376,-105.92299003479476,36,config_1
871859,35.57251741627937,-106.0169970655137,8,config_1
87185a4,35.63965402259763,-105.99349096378698,24,config_1
87185ac,35.68225690159818,-105.99349096378698,17,config_1
87185b4,35.67586271998673,-106.04050604344077,9,config_1
87185bc,35.63326305577933,-106.04050604344077,31,config_1
87185d,35.64493769382002,-106.11105011534488,5,config_1
87187,35.655072482762144,-106.34637906744265,38,config_1
871884,35.38625034709729,-106.44058717271729,36,config_1
87188c,35.41233841157553,-106.25221430786118,26,config_1
871894,35.24137997599311,-106.25221430786118,12,config_1
87189c,35.21534658557788,-106.44058717271729,8,config_1
8718b,34.971355628787144,-106.34637906744265,4,config_1
8718d,35.02259244971104,-105.96998775016152,11,config_1
8718e1,35.25591589152698,-105.82902978439431,38,config_1
8718e3,35.34154316823075,-105.82902978439431,22,config_1
8718f4,35.43809330417531,-106.06401788566258,20,config_1
8718f9,35.49989886974579,-105.92299003479476,29,config_1
8718fb,35.41446106501584,-105.92299003479476,14,config_1
8718fd,35.42708241863192,-105.82902978439431,7,config_1
8718ff,35.512533245657046,-105.82902978439431,18,config_1
87191,35.4154978402409,-105.59433880659961,22,config_1
87192c,34.974199626132275,-105.68817878401569,34,config_1
871934,34.998800096052285,-105.50054826391207,18,config_1
87194c,35.0230714299661,-105.31311850329111,39,config_1
871954,35.047014091389364,-105.12589552960189,18,config_1
87196c,35.36656902437255,-105.31311850329111,14,config_1
871974,35.53778839714842,-105.31311850329111,22,config_1
87197c,35.56188318405669,-105.12589552960189,21,config_1
8719c,35.95203495587482,-105.4068079114331,27,config_1
871a4,36.04756590113465,-104.65878213755632,1,config_1
871b5,35.302377299176655,-103.72891667819331,42,config_1
871b7,35.259014986161645,-104.10013262592865,45,config_1
871bc,35.363455761931455,-104.65878213755632,8,config_1
871c1,34.82358006594249,-104.84546192392926,46,config_1
871c7,34.86934865134421,-104.47233005083724,22,config_1
871c9,34.91381763214866,-104.10013262592865,42,config_1
871ca4,35.032786637399624,-103.82162609645312,33,config_1
871cac,35.05407480047999,-103.63627151570851,2,config_1
871cb4,34.881006453841465,-103.63627151570851,2,config_1
871cbc,34.85976526081311,-103.82162609645312,21,config_1
871cd,34.61020581512252,-103.72891667819331,9,config_1
871cf,34.56722575755272,-104.10013262592865,28,config_1
871d9,33.826124945554305,-104.47233005083724,43,config_1
871db,34.175207518111144,-104.47233005083724,8,config_1
871f,34.184493033741475,-105.78206743935718,48,config_1
87a04,39.19874377148038,-100.26001249402657,50,config_1
87a0c,38.53678925738163,-100.26001249402657,18,config_1
87a13,38.416278772466775,-99.72326726161637,34,config_1
87a15,38.44542365342382,-99.36730841665778,14,config_1
87a17,38.77828491665368,-99.36730841665778,27,config_1
87a19,39.10945278394177,-99.36730841665778,8,config_1
87a1b,39.08015808080179,-99.72326726161637,20,config_1
87a1d,39.409546282649586,-99.72326726161637,20,config_1
87a1f,39.43890948498954,-99.36730841665778,11,config_1
87a24,39.31609316655254,-98.83627550306029,44,config_1
87a2c,39.36747025008236,-98.13385582671398,24,config_1
87a31,38.858668617817585,-98.30884408222222,33,config_1
87a33,38.8830798923523,-97.95928633924419,25,config_1
87a35,38.5499451019848,-97.95928633924419,11,config_1
87a37,38.525597147158166,-98.30884408222222,25,config_1
87a39,38.50006986988954,-98.66005856336714,47,config_1
87a3b,38.83307469451011,-98.66005856336714,10,config_1
87a3d,38.806284537431104,-99.0128926396605,11,config_1
87a3f,38.47334975742056,-99.0128926396605,6,config_1
87a404,38.215692042927365,-99.10134979604823,44,config_1
87a40c,38.22932433249103,-98.92453434317243,2,config_1
87a41c,38.04797849902443,-99.10134979604823,6,config_1
87a43,37.802462568688064,-99.0128926396605,10,config_1
87a45,37.829030580050166,-98.66005856336714,14,config_1
87a47,38.1653820639354,-98.66005856336714,6,config_1
87a484,38.268427696008075,-98.39649382124541,9,config_1
87a494,38.113063531510804,-98.22129789306325,42,config_1
87a499,38.24202095927364,-98.17756380884514,14,config_1
87a49b,38.23587550452644,-98.26505800803056,6,config_1
87a49f,38.32582186165922,-98.17756380884514,32,config_1
87a4a4,38.293018673321384,-98.04651845312563,31,config_1
87a4ac,38.30487589390091,-97.87216004899976,36,config_1
87a4b1,38.17610090184898,-97.91570993103981,11,config_1
87a4b24,38.20148515539648,-97.85039507717951,19,config_1
87a4b2c,38.2043925000935,-97.80688511561101,10,config_1
87a4b34,38.16240474760156,-97.80688511561101,1,config_1
87a4b3c,38.15949843643135,-97.85039507717951,21,config_1
87a4b5,38.09792411347811,-97.82863676314237,14,config_1
87a4b7,38.09207847421413,-97.91570993103981,24,config_1
87a4b9,38.0861603980189,-98.0028892034051,30,config_1
87a4bd,38.164183549637634,-98.09017401782,23,config_1
87a4bf,38.08016966736144,-98.09017401782,5,config_1
87a4c1,37.99605187981117,-98.09017401782,22,config_1
87a4c3,37.9118305004598,-98.09017401782,13,config_1
87a4c5,37.91781245903109,-98.0028892034051,12,config_1
87a4c64,37.98247647829158,-97.98108446872547,27,config_1
87a4c6c,37.97950200372188,-98.0247005344776,27,config_1
87a4c74,38.02158846748941,-98.0247005344776,12,config_1
87a4c7c,38.02456403145327,-97.98108446872547,16,config_1
87a4c9,38.0079520281108,-97.91570993103981,33,config_1
87a4cb,38.01379342249101,-97.82863676314237,16,config_1
87a4cd,37.929558970532746,-97.82863676314237,30,config_1
87a4cf,37.92372187673891,-97.91570993103981,38,config_1
87a4ec,37.944841320322794,-98.22129789306325,29,config_1
87a4f4,37.9324349250994,-98.39649382124541,19,config_1
87a4fc,37.76381791827302,-98.39649382124541,10,config_1
87a51,37.516339847404666,-98.30884408222222,1,config_1
87a53,37.540475869776444,-97.95928633924419,8,config_1
87a55,37.20069800913137,-97.95928633924419,47,config_1
87a57,37.17664007369433,-98.30884408222222,44,config_1
87a59,37.15141789112534,-98.66005856336714,32,config_1
87a5b,37.49103554050732,-98.66005856336714,18,config_1
87a5d,37.46454966440201,-99.0128926396605,9,config_1
87a5f,37.12501825652961,-99.0128926396605,39,config_1
87a64,37.25308031593278,-99.54509739864785,42,config_1
87a69,37.77469604920507,-99.36730841665778,15,config_1
87a6b,38.11088756915965,-99.36730841665778,46,config_1
87a6d,38.08182410276906,-99.72326726161637,8,config_1
87a6f,37.74571839138519,-99.72326726161637,50,config_1
87a704,37.63891819027388,-99.99122538486702,17,config_1
87a70c,37.623521619842116,-100.17032573166424,15,config_1
87a714,37.791925900592524,-100.17032573166424,2,config_1
87a71c,37.807346014115,-99.99122538486702,23,config_1
87a73,38.051533265291624,-100.08072981765946,9,config_1
87a75,38.020003135223114,-100.43965601897102,8,config_1
87a77,37.684081092744144,-100.43965601897102,42,config_1
87a7c,37.1929620617629,-100.26001249402657,3,config_1
87aa4,35.12996144190496,-100.26001249402657,29,config_1
87aac,34.43046004733547,-100.26001249402657,10,config_1
87abb,35.000036942855736,-99.72326726161637,1,config_1
87abd,35.34855313835671,-99.72326726161637,31,config_1
87abf,35.37680384857251,-99.36730841665778,22,config_1
87ac4,35.24275101245371,-98.83627550306029,49,config_1
87ad4,34.59119242586573,-98.13385582671398,18,config_1
87adc,35.29215205594181,-98.13385582671398,4,config_1
87af,36.30806451520898,-98.48424653420417,15,config_1
87b01,36.88214109141718,-97.61142171393448,9,config_1
87b03,36.539087276995375,-97.61142171393448,28,config_1
87b044,36.641333070930806,-97.35165580142355,14,config_1
87b04b,36.42366182190532,-97.39488196255758,22,config_1
87b04d,36.42898925687368,-97.3084570618028,48,config_1
87b04f,36.515064683160105,-97.3084570618028,35,config_1
87b054,36.47990341459135,-97.17902604633225,25,config_1
87b05c,36.65187270231197,-97.17902604633225,1,config_1
87b06c,36.8128894571667,-97.35165580142355,29,config_1
87b071,36.94396589839565,-97.3084570618028,36,config_1
87b073,36.93860977828511,-97.39488196255758,15,config_1
87b075,37.02408769242697,-97.39488196255758,11,config_1
87b077,37.02944840683668,-97.3084570618028,41,config_1
87b07c,36.994625926053835,-97.17902604633225,17,config_1
87b09,36.92441598166638,-96.92091345144947,28,config_1
87b0a4,37.02468921702719,-96.6638120059594,38,config_1
87b0ac,37.03416076859767,-96.49297974540691,23,config_1
87b0f,36.581212094227816,-96.92091345144947,35,config_1
87b101,36.3583669960651,-97.04984424386326,45,config_1
87b103,36.363412399574955,-96.96386238196816,4,config_1
87b105,36.277122887522154,-96.96386238196816,27,config_1
87b10c,36.144998768687124,-97.00683933476365,43,config_1
87b111,36.19570367742861,-96.87799260898478,23,config_1
87b117,36.20060261120546,-96.7922354503473,29,config_1
87b13,36.25576816987602,-96.57833866136845,38,config_1
87b15,35.909367123506016,-96.57833866136845,50,config_1
87b17,35.89010922788603,-96.92091345144947,31,config_1
87b18b,35.73162077710554,-97.39488196255758,27,config_1
87b18d,35.81846032700144,-97.39488196255758,34,config_1
87b191,35.9105019306097,-97.3084570618028,7,config_1
87b1924,35.88485820052332,-97.37326545852945,12,config_1
87b1929,35.87202021721404,-97.40569277952069,17,config_1
87b192b,35.870683495260664,-97.4273195380449,14,config_1
87b192d,35.89236325846192,-97.4273195380449,12,config_1
87b192f,35.89370031374905,-97.40569277952069,10,config_1
87b193c,35.92820749737395,-97.37326545852945,1,config_1
87b195,35.99185474440747,-97.39488196255758,2,config_1
87b19c,35.96166061329158,-97.17902604633225,12,config_1
87b1a4,36.134794323784,-97.17902604633225,46,config_1
87b1ac,36.3075429484362,-97.17902604633225,36,config_1
87b1b4,36.29704209734331,-97.35165580142355,15,config_1
87b1be4,36.05811228332422,-97.37326545852945,12,config_1
87b1bec,36.10136601355613,-97.37326545852945,16,config_1
87b1bf4,36.09869436097059,-97.41650530503672,5,config_1
87b1bfc,36.05544192886036,-97.41650530503672,24,config_1
87b1f,35.84830491897991,-97.61142171393448,35,config_1
87b204,35.58216502503628,-97.69822718000074,8,config_1
87b20c,35.407962059488796,-97.69822718000074,6,config_1
87b211,35.459790460476206,-97.56805946490843,46,config_1
87b213,35.37258726407458,-97.56805946490843,19,config_1
87b2144,35.398456213459355,-97.50306688961776,27,config_1
87b214c,35.35482927118258,-97.50306688961776,27,config_1
87b215c,35.40114084979943,-97.45977247140304,3,config_1
87b217,35.46519867756033,-97.48141627828754,21,config_1
87b219,35.55231450844149,-97.48141627828754,17,config_1
87b21b,35.54690062967078,-97.56805946490843,11,config_1
87b21d,35.633917360840194,-97.56805946490843,22,config_1
87b21f,35.639336845243704,-97.48141627828754,21,config_1
87b221,35.64468686635409,-97.39488196255758,37,config_1
87b223,35.55765899881827,-97.39488196255758,5,config_1
87b227,35.64996764013818,-97.3084570618028,11,config_1
87b22c,35.614250489150876,-97.17902604633225,7,config_1
87b234,35.43998048457857,-97.17902604633225,2,config_1
87b23c,35.42958405495318,-97.35165580142355,40,config_1
87b2424,35.229150337793236,-97.41650530503672,35,config_1
87b242c,35.185428257884126,-97.41650530503672,39,config_1
87b243c,35.23179472758345,-97.37326545852945,1,config_1
87b254,35.09032700870221,-97.17902604633225,20,config_1
87b25c,35.07997536472856,-97.35165580142355,48,config_1
87b264,35.069349151325305,-97.52472429686226,8,config_1
87b2684,35.18276807803526,-97.45977247140304,34,config_1
87b268c,35.180090645993815,-97.50306688961776,4,config_1
87b2694,35.22380982595907,-97.50306688961776,30,config_1
87b269c,35.226488712848905,-97.45977247140304,42,config_1
87b26b,35.29068817979624,-97.48141627828754,37,config_1
87b26d,35.28529145457151,-97.56805946490843,7,config_1
87b26f,35.197903449358954,-97.56805946490843,2,config_1
87b27c,35.05844665881247,-97.69822718000074,20,config_1
87b284,34.883140956347354,-97.69822718000074,14,config_1
87b28d,34.852804943335464,-97.48141627828754,18,config_1
87b28f,34.84743793419451,-97.56805946490843,40,config_1
87b294,34.718327889020834,-97.52472429686226,10,config_1
87b29c,34.707474495019234,-97.69822718000074,4,config_1
87b2b,34.44874807994539,-97.61142171393448,30,config_1
87b2c4,34.552832760721586,-97.35165580142355,32,config_1
87b2cc,34.3764046028416,-97.35165580142355,19,config_1
87b2d3,34.33995598018533,-97.22214211701957,24,config_1
87b2d44,34.36584279045594,-97.15747839073565,32,config_1
87b2d4c,34.3216628833369,-97.15747839073565,48,config_1
87b2d64,34.41251498960781,-97.11440388078715,7,config_1
87b2d6c,34.41000075600059,-97.15747839073565,13,config_1
87b2d74,34.45413672332843,-97.15747839073565,19,config_1
87b2d7c,34.456652454664464,-97.11440388078715,33,config_1
87b2d84,34.50076785835066,-97.11440388078715,26,config_1
87b2d8c,34.544861144436084,-97.11440388078715,8,config_1
87b2d9c,34.49825063600127,-97.15747839073565,44,config_1
87b2db,34.51649064398076,-97.22214211701957,38,config_1
87b2dd,34.604625428460785,-97.22214211701957,47,config_1
87b2df,34.609701134771846,-97.13593766610796,38,config_1
87b2e1,34.697752855166826,-97.13593766610796,26,config_1
87b2e3,34.7857151167163,-97.13593766610796,9,config_1
87b2e5,34.780627669378184,-97.22214211701957,45,config_1
87b2e64,34.713387373874355,-97.24371051537364,30,config_1
87b2e6c,34.715945887024795,-97.20058062454765,21,config_1
87b2e74,34.67194455466674,-97.20058062454765,32,config_1
87b2e7c,34.66938751929512,-97.24371051537364,26,config_1
87b2e9,34.687521687496464,-97.3084570618028,27,config_1
87b2eb,34.68230394896133,-97.39488196255758,17,config_1
87b2ed,34.77024843655452,-97.39488196255758,9,config_1
87b2ef,34.77547218095979,-97.3084570618028,39,config_1
87b2f1,34.86333288397641,-97.3084570618028,28,config_1
87b2f3,34.858103188987016,-97.39488196255758,13,config_1
87b2f5,34.94586776931749,-97.39488196255758,30,config_1
87b2fc,34.91495026282538,-97.17902604633225,11,config_1
87b304,34.925006651551605,-97.00683933476365,34,config_1
87b309,34.976259393932104,-96.87799260898478,11,config_1
87b30b,34.981087743186535,-96.7922354503473,24,config_1
87b30d,34.89328356094816,-96.7922354503473,14,config_1
87b30f,34.88846063293255,-96.87799260898478,2,config_1
87b311,34.80057137918923,-96.87799260898478,25,config_1
87b3124,34.82617256093462,-96.81366415379489,5,config_1
87b312c,34.828565215819886,-96.77081381795539,19,config_1
87b3134,34.784594610769005,-96.77081381795539,15,config_1
87b313c,34.782203320441,-96.81366415379489,12,config_1
87b315,34.71740400185147,-96.7922354503473,13,config_1
87b31c,34.749244965705444,-97.00683933476365,38,config_1
87b321,34.614709178057524,-97.04984424386326,3,config_1
87b323,34.61964977488598,-96.96386238196816,7,config_1
87b3244,34.552316051107034,-96.98534735970001,13,config_1
87b324c,34.554767372605056,-96.94238440980855,14,config_1
87b3254,34.51066825197456,-96.94238440980855,8,config_1
87b325c,34.50821837375912,-96.98534735970001,23,config_1
87b327,34.52656257271623,-97.04984424386326,45,config_1
87b329,34.43832734509582,-97.04984424386326,15,config_1
87b32d,34.35492702074989,-96.96386238196816,47,config_1
87b32f,34.443256313857965,-96.96386238196816,12,config_1
87b331,34.448118217250205,-96.87799260898478,17,config_1
87b333,34.359783113873036,-96.87799260898478,7,config_1
87b335,34.36457244216865,-96.7922354503473,14,config_1
87b337,34.452913273440906,-96.7922354503473,19,config_1
87b33c,34.58286534552771,-96.83509992015557,46,config_1
87b343,34.63874206962744,-96.62106106216318,44,config_1
87b345,34.55056733524301,-96.62106106216318,27,config_1
87b34d,34.373951681186746,-96.62106106216318,27,config_1
87b34f,34.46230372258646,-96.62106106216318,45,config_1
87b353,34.37854203316969,-96.53564486778043,32,config_1
87b3544,34.404040219053286,-96.47165795587398,5,config_1
87b354c,34.35983737643748,-96.47165795587398,12,config_1
87b3554,34.362082505053536,-96.42903595990448,48,config_1
87b355c,34.40628669411237,-96.42903595990448,15,config_1
87b357,34.47142942922107,-96.45034335805805,19,config_1
87b359,34.559703829302805,-96.45034335805805,13,config_1
87b35c4,34.62245304535635,-96.51430871869908,10,config_1
87b35cc,34.62016693267895,-96.55698818466848,2,config_1
87b35d4,34.664234017272925,-96.55698818466848,26,config_1
87b35dc,34.666521460092525,-96.51430871869908,13,config_1
87b35f,34.64788925363745,-96.45034335805805,38,config_1
87b361,34.735985256086614,-96.45034335805805,9,config_1
87b365,34.819440397808805,-96.53564486778043,30,config_1
87b367,34.731439468695164,-96.53564486778043,26,config_1
87b3684,34.70597340727614,-96.59969628987318,27,config_1
87b368c,34.74999437240649,-96.59969628987318,4,config_1
87b3691,34.73725060474925,-96.6317461247182,8,config_1
87b3695,34.7580890262029,-96.65312159762259,50,config_1
87b3697,34.73608499234185,-96.65312159762259,17,config_1
87b369c,34.70365149331843,-96.64243297020663,44,config_1
87b36a4,34.70131296395687,-96.68519816136498,5,config_1
87b36ac,34.698957791373665,-96.7279917988472,21,config_1
87b36b4,34.74297471396643,-96.7279917988472,14,config_1
87b36bc,34.745331243941585,-96.68519816136498,36,config_1
87b36c1,34.77891699913493,-96.67450419420958,8,config_1
87b36c3,34.800909452270155,-96.67450419420958,9,config_1
