index,config_1,config_2,config_3,config_1_x,config_1_y,config_1_z,config_1_points,config_2_x,config_2_y,config_2_z,config_2_points,config_3_x,config_3_y,config_3_z,config_3_points
87b4a9,87b4a9,87b4ac,87b4ac,-9323.751594335896,-83486.04793626565,57741.861177360595,16.0,-49784.96181873331,-449260.4024943069,309657.68114840117,86.0,-49784.96181873331,-449260.4024943069,309657.68114840117,86.0
87b4ab,87b4ab,87b4ac,87b4ac,-13995.864405045948,-125427.01786583736,86324.2377354296,24.0,-49784.96181873331,-449260.4024943069,309657.68114840117,86.0,-49784.96181873331,-449260.4024943069,309657.68114840117,86.0
87b4ad,87b4ad,87b4ac,87b4ac,-20701.01061129558,-188164.3684467487,129498.84745617193,36.0,-49784.96181873331,-449260.4024943069,309657.68114840117,86.0,-49784.96181873331,-449260.4024943069,309657.68114840117,86.0
87b4af,87b4af,87b4ac,87b4ac,-5764.335208055891,-52182.968245455326,36092.73477943892,10.0,-49784.96181873331,-449260.4024943069,309657.68114840117,86.0,-49784.96181873331,-449260.4024943069,309657.68114840117,86.0
87b4b1,87b4b1,87b4b1,87b4b4,-18762.505679445105,-172320.85322470678,118977.85160924873,33.0,-18762.505679445105,-172320.85322470678,118977.85160924873,33.0,-96403.96072000074,-893696.1724941757,615546.4136131173,171.0
87b4b3,87b4b3,87b4b3,87b4b4,-28322.054741151816,-261334.5254682354,179934.66534428037,50.0,-28322.054741151816,-261334.5254682354,179934.66534428037,50.0,-96403.96072000074,-893696.1724941757,615546.4136131173,171.0
87b4b44,87b4b44,87b4b5,87b4b4,-1120.2131271859012,-10453.661390305948,7198.965106325055,2.0,-48763.83223909507,-454816.71839890437,313029.7138880265,87.0,-96403.96072000074,-893696.1724941757,615546.4136131173,171.0
87b4b4c,87b4b4c,87b4b5,87b4b4,-28105.93099975421,-261390.52353782344,179887.26385110043,50.0,-48763.83223909507,-454816.71839890437,313029.7138880265,87.0,-96403.96072000074,-893696.1724941757,615546.4136131173,171.0
87b4b54,87b4b54,87b4b5,87b4b4,-12295.375397765814,-115042.98947904016,79116.20944659246,22.0,-48763.83223909507,-454816.71839890437,313029.7138880265,87.0,-96403.96072000074,-893696.1724941757,615546.4136131173,171.0
87b4b5c,87b4b5c,87b4b5,87b4b4,-7242.312714389153,-67929.54399173486,46827.27548400848,13.0,-48763.83223909507,-454816.71839890437,313029.7138880265,87.0,-96403.96072000074,-893696.1724941757,615546.4136131173,171.0
87b4b7,87b4b7,87b4b7,87b4b4,-555.5680603087433,-5224.0754023290265,3604.182771561819,1.0,-555.5680603087433,-5224.0754023290265,3604.182771561819,1.0,-96403.96072000074,-893696.1724941757,615546.4136131173,171.0
87b4bc,87b4bc,87b4bc,87b4bc,-15933.96706010267,-146072.43170678944,101149.98445354615,28.0,-15933.96706010267,-146072.43170678944,101149.98445354615,28.0,-15933.96706010267,-146072.43170678944,101149.98445354615,28.0
87b4c4,87b4c4,87b4d,87b4d,-26597.16333957437,-255425.88823871373,177499.75796041786,49.0,-45946.11059144768,-438275.11404873175,303651.1989477029,84.0,-45946.11059144768,-438275.11404873175,303651.1989477029,84.0
87b4cc,87b4cc,87b4d,87b4d,-18286.38815901371,-172392.27960262256,118948.51133431966,33.0,-45946.11059144768,-438275.11404873175,303651.1989477029,84.0,-45946.11059144768,-438275.11404873175,303651.1989477029,84.0
87b4d4,87b4d4,87b4d,87b4d,-1062.5590928595939,-10456.9462073955,7202.929652965406,2.0,-45946.11059144768,-438275.11404873175,303651.1989477029,84.0,-45946.11059144768,-438275.11404873175,303651.1989477029,84.0
87b4e4,87b4e4,87b4f,87b4f,0.0,0.0,0.0,0.0,-39896.95832704251,-390241.9286908711,272830.20653720153,75.0,-39896.95832704251,-390241.9286908711,272830.20653720153,75.0
87b4ec,87b4ec,87b4f,87b4f,-3766.9114531779824,-36456.588439656756,25409.160293766658,7.0,-39896.95832704251,-390241.9286908711,272830.20653720153,75.0,-39896.95832704251,-390241.9286908711,272830.20653720153,75.0
87b4fc,87b4fc,87b4f,87b4f,-8366.420686673551,-83167.47738608751,58345.09705941407,16.0,-39896.95832704251,-390241.9286908711,272830.20653720153,75.0,-39896.95832704251,-390241.9286908711,272830.20653720153,75.0
87b501,87b501,87b504,87b54,0.0,0.0,0.0,0.0,-36894.81059171677,-368613.5939847902,259568.2197965773,71.0,0.0,0.0,0.0,0.0
87b503,87b503,87b504,87b54,-10411.668778670728,-103886.7845158284,73041.31685731404,20.0,-36894.81059171677,-368613.5939847902,259568.2197965773,71.0,0.0,0.0,0.0,0.0
87b514,87b514,87b514,87b54,0.0,0.0,0.0,0.0,-25504.140333927757,-265338.76136655366,185792.23330542995,51.0,0.0,0.0,0.0,0.0
87b51c,87b51c,87b51c,87b54,-10272.480649889218,-104007.66958144597,72888.82161221176,20.0,-10272.480649889218,-104007.66958144597,72888.82161221176,20.0,0.0,0.0,0.0,0.0
87b55,87b55,87b55,87b54,-2886.223613765625,-31344.855766466404,21688.6697098337,6.0,-2886.223613765625,-31344.855766466404,21688.6697098337,6.0,0.0,0.0,0.0,0.0
87b56c,87b56c,87b57,87b54,-2422.3555561499443,-26008.594615716054,18232.636203443704,5.0,-32590.074056784564,-348281.5490754083,244632.79826031075,67.0,0.0,0.0,0.0,0.0
87b5724,87b5724,87b57,87b54,-10695.493430321323,-114393.19123068814,80282.27660375126,22.0,-32590.074056784564,-348281.5490754083,244632.79826031075,67.0,0.0,0.0,0.0,0.0
87b572c,87b572c,87b57,87b54,-487.2292408012651,-5198.51803143127,3650.7219934513787,1.0,-32590.074056784564,-348281.5490754083,244632.79826031075,67.0,0.0,0.0,0.0,0.0
87b5734,87b5734,87b57,87b54,-12183.264076791142,-129935.99296419494,91306.08510396854,25.0,-32590.074056784564,-348281.5490754083,244632.79826031075,67.0,0.0,0.0,0.0,0.0
87b573c,87b573c,87b57,87b54,-5344.879006720073,-57160.21363672966,40193.310724037896,11.0,-32590.074056784564,-348281.5490754083,244632.79826031075,67.0,0.0,0.0,0.0,0.0
87b575,87b575,87b57,87b54,-1456.8527460008177,-15585.038596648224,10967.767631657922,3.0,-32590.074056784564,-348281.5490754083,244632.79826031075,67.0,0.0,0.0,0.0,0.0
87b59,87b59,87b59,87b59,-487.90031041072746,-5175.394496204428,3683.340633913115,1.0,-487.90031041072746,-5175.394496204428,3683.340633913115,1.0,-487.90031041072746,-5175.394496204428,3683.340633913115,1.0
87b5a3,87b5a3,87b5a4,87b5a4,-22708.083894879335,-238321.73238633157,169041.43034694847,46.0,-33711.88031502186,-352268.8572084557,249914.21536115522,68.0,-33711.88031502186,-352268.8572084557,249914.21536115522,68.0
87b5a5,87b5a5,87b5a4,87b5a4,-11003.796420142527,-113947.12482212414,80872.7850142067,22.0,-33711.88031502186,-352268.8572084557,249914.21536115522,68.0,-33711.88031502186,-352268.8572084557,249914.21536115522,68.0
87b5ab,87b5ab,87b5ac,87b5ac,-14457.13358162394,-145203.79166162785,102611.92640356086,28.0,-37812.19438478969,-383464.07997499657,271651.7229968004,74.0,-37812.19438478969,-383464.07997499657,271651.7229968004,74.0
87b5ad,87b5ad,87b5ac,87b5ac,-1537.669946963409,-15547.395472667728,11010.079140730959,3.0,-37812.19438478969,-383464.07997499657,271651.7229968004,74.0,-37812.19438478969,-383464.07997499657,271651.7229968004,74.0
87b5af,87b5af,87b5ac,87b5ac,-20798.115522107422,-212343.47371919168,150695.19378740212,41.0,-37812.19438478969,-383464.07997499657,271651.7229968004,74.0,-37812.19438478969,-383464.07997499657,271651.7229968004,74.0
87b5b04,87b5b04,87b5b4,87b5b4,0.0,0.0,0.0,0.0,-49058.01463153516,-501877.5147869559,357240.85760725214,97.0,-49058.01463153516,-501877.5147869559,357240.85760725214,97.0
87b5b0c,87b5b0c,87b5b4,87b5b4,-5563.2445330343635,-56896.927110281074,40535.78722333971,11.0,-49058.01463153516,-501877.5147869559,357240.85760725214,97.0,-49058.01463153516,-501877.5147869559,357240.85760725214,97.0
87b5b3,87b5b3,87b5b4,87b5b4,-512.4996546210995,-5175.676061127422,3679.6024980917728,1.0,-49058.01463153516,-501877.5147869559,357240.85760725214,97.0,-49058.01463153516,-501877.5147869559,357240.85760725214,97.0
87b5b7,87b5b7,87b5b4,87b5b4,-14119.100584517013,-144768.3973184892,103272.10133105393,28.0,-49058.01463153516,-501877.5147869559,357240.85760725214,97.0,-49058.01463153516,-501877.5147869559,357240.85760725214,97.0
87b5bc,87b5bc,87b5bc,87b5bc,-4021.299411205592,-41339.48351189375,29540.14928215929,8.0,-4021.299411205592,-41339.48351189375,29540.14928215929,8.0,-4021.299411205592,-41339.48351189375,29540.14928215929,8.0
87b5c1,87b5c1,87b5c4,87b5d,-7356.413696777205,-77494.39974373342,55436.40397738073,15.0,-36250.34577807113,-376847.7125904552,270137.41485598224,73.0,0.0,0.0,0.0,0.0
87b5c5,87b5c5,87b5c4,87b5d,-15374.383975059025,-159906.28060229387,114892.81798293193,31.0,-36250.34577807113,-376847.7125904552,270137.41485598224,73.0,0.0,0.0,0.0,0.0
87b5c7,87b5c7,87b5c4,87b5d,-13519.548106234899,-139447.03224442786,99808.19289566964,27.0,-36250.34577807113,-376847.7125904552,270137.41485598224,73.0,0.0,0.0,0.0,0.0
87b5cc,87b5cc,87b5cc,87b5d,-21944.82813049245,-221948.27305381847,159084.06203088397,43.0,-21944.82813049245,-221948.27305381847,159084.06203088397,43.0,0.0,0.0,0.0,0.0
87b5d4,87b5d4,87b5d4,87b5d,-16802.42602364697,-169894.72673758666,122701.54925040214,33.0,-16802.42602364697,-169894.72673758666,122701.54925040214,33.0,0.0,0.0,0.0,0.0
87b5dc,87b5dc,87b5dc,87b5d,0.0,0.0,0.0,0.0,-35549.70566027183,-375628.0180612291,271923.84710508067,73.0,0.0,0.0,0.0,0.0
87b5e4,87b5e4,87b5f,87b5f,-7634.891239903384,-82388.11409411678,59538.81806604039,16.0,-29532.366522851837,-324924.2091708037,233776.71557204265,63.0,-29532.366522851837,-324924.2091708037,233776.71557204265,63.0
87b5ec,87b5ec,87b5f,87b5f,-5256.4174862725,-56817.49124042998,40687.816467259574,11.0,-29532.366522851837,-324924.2091708037,233776.71557204265,63.0,-29532.366522851837,-324924.2091708037,233776.71557204265,63.0
87b5f4,87b5f4,87b5f,87b5f,-9268.441527927482,-103335.22056481395,73971.74928516435,20.0,-29532.366522851837,-324924.2091708037,233776.71557204265,63.0,-29532.366522851837,-324924.2091708037,233776.71557204265,63.0
87b5fc,87b5fc,87b5f,87b5f,-7372.616268748466,-82383.38327144296,59578.33175357835,16.0,-29532.366522851837,-324924.2091708037,233776.71557204265,63.0,-29532.366522851837,-324924.2091708037,233776.71557204265,63.0
87b604,87b604,87b604,87b61,-23175.669053922356,-256938.07273228356,186869.0096334119,50.0,-23175.669053922356,-256938.07273228356,186869.0096334119,50.0,-76835.36734618865,-831954.0456585325,605955.8330343944,162.0
87b60c,87b60c,87b60c,87b61,0.0,0.0,0.0,0.0,-25692.001802186085,-277493.93855802866,201733.93378746812,54.0,-76835.36734618865,-831954.0456585325,605955.8330343944,162.0
87b613,87b613,87b614,87b61,-18341.61457217577,-195010.00072091693,142289.4377968265,38.0,-27967.69649008022,-297522.0343682205,217352.88961351445,58.0,-76835.36734618865,-831954.0456585325,605955.8330343944,162.0
87b615,87b615,87b614,87b61,-9626.081917904448,-102512.03364730353,75063.45181668797,20.0,-27967.69649008022,-297522.0343682205,217352.88961351445,58.0,-76835.36734618865,-831954.0456585325,605955.8330343944,162.0
87b631,87b631,87b634,87b63,-6158.214179421265,-66412.31222904404,49103.4501172612,13.0,-28004.688203878453,-301179.6562084403,223157.68973293807,59.0,-66242.85885442462,-710560.1519201313,524354.7419608338,139.0
87b633,87b633,87b634,87b63,-10368.282190353184,-112291.02017338503,83238.59238965221,22.0,-28004.688203878453,-301179.6562084403,223157.68973293807,59.0,-66242.85885442462,-710560.1519201313,524354.7419608338,139.0
87b635,87b635,87b634,87b63,-10052.348097526616,-107143.40143213434,79494.15266837827,21.0,-28004.688203878453,-301179.6562084403,223157.68973293807,59.0,-66242.85885442462,-710560.1519201313,524354.7419608338,139.0
87b637,87b637,87b634,87b63,-1425.843736577387,-15332.922373876985,11321.494557646365,3.0,-28004.688203878453,-301179.6562084403,223157.68973293807,59.0,-66242.85885442462,-710560.1519201313,524354.7419608338,139.0
87b639,87b639,87b63c,87b63,-17195.306849039865,-184146.3654451294,135641.98032532592,36.0,-37778.670359580006,-404276.6874673065,297411.5860720791,79.0,-66242.85885442462,-710560.1519201313,524354.7419608338,139.0
87b63f,87b63f,87b63c,87b63,-20109.404935915147,-215018.23047322422,157997.1216322285,42.0,-37778.670359580006,-404276.6874673065,297411.5860720791,79.0,-66242.85885442462,-710560.1519201313,524354.7419608338,139.0
87b644,87b644,87b644,87b65,-483.9003474708244,-5111.164295691278,3772.4783797718087,1.0,-483.9003474708244,-5111.164295691278,3772.4783797718087,1.0,-79745.00386866009,-817229.7926985505,604045.1553201884,160.0
87b649,87b649,87b64c,87b65,-5850.995391113939,-61287.67054700934,45326.71883242523,12.0,-33841.692876244764,-352202.7708384399,260874.6339101298,69.0,-79745.00386866009,-817229.7926985505,604045.1553201884,160.0
87b64b,87b64b,87b64c,87b65,-3390.73630509496,-35725.42408848108,26478.19162994452,7.0,-33841.692876244764,-352202.7708384399,260874.6339101298,69.0,-79745.00386866009,-817229.7926985505,604045.1553201884,160.0
87b64d,87b64d,87b64c,87b65,-16215.918230608915,-168352.114753656,124887.31212750344,33.0,-33841.692876244764,-352202.7708384399,260874.6339101298,69.0,-79745.00386866009,-817229.7926985505,604045.1553201884,160.0
87b64f,87b64f,87b64c,87b65,-8384.042949426956,-86837.56144929331,64182.411320256644,17.0,-33841.692876244764,-352202.7708384399,260874.6339101298,69.0,-79745.00386866009,-817229.7926985505,604045.1553201884,160.0
87b654,87b654,87b654,87b65,-22595.29641180315,-229845.9307200897,169866.125096574,45.0,-22595.29641180315,-229845.9307200897,169866.125096574,45.0,-79745.00386866009,-817229.7926985505,604045.1553201884,160.0
87b65c,87b65c,87b65c,87b65,-22824.114233141343,-230069.9268443297,169531.9179337127,45.0,-22824.114233141343,-230069.9268443297,169531.9179337127,45.0,-79745.00386866009,-817229.7926985505,604045.1553201884,160.0
87b664,87b664,87b664,87b67,-17333.823916703994,-174372.772116427,127339.72173373228,34.0,-17333.823916703994,-174372.772116427,127339.72173373228,34.0,0.0,0.0,0.0,0.0
87b671,87b671,87b674,87b67,-12925.210163315893,-133531.42377106627,97164.65008920964,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87b673,87b673,87b674,87b67,-23787.723027524684,-251688.89954010304,183146.9822263073,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87b675,87b675,87b674,87b67,-19945.690758841392,-210802.24866941714,152957.30366696708,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87b67b,87b67b,87b67c,87b67,-1506.6590565864751,-15400.514151306563,11218.819803825572,3.0,-31088.952400570695,-313411.96539452556,227685.70249650042,61.0,0.0,0.0,0.0,0.0
87b67d,87b67d,87b67c,87b67,-11193.353827053197,-112976.80957095725,82197.22974233041,22.0,-31088.952400570695,-313411.96539452556,227685.70249650042,61.0,0.0,0.0,0.0,0.0
87b67f,87b67f,87b67c,87b67,-18388.939516931023,-185034.6416722618,134269.65295034443,36.0,-31088.952400570695,-313411.96539452556,227685.70249650042,61.0,0.0,0.0,0.0,0.0
87b689,87b689,87b689,87b68c,-15617.989042889103,-153832.56854751776,112349.41406406603,30.0,-15617.989042889103,-153832.56854751776,112349.41406406603,30.0,0.0,0.0,0.0,0.0
87b68b,87b68b,87b68b,87b68c,0.0,0.0,0.0,0.0,-38423.45370864759,-379152.58803702553,277554.33274660213,74.0,0.0,0.0,0.0,0.0
87b68c4,87b68c4,87b68d,87b68c,-13594.688660874092,-133222.91710363553,97496.20906053095,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87b68cc,87b68cc,87b68d,87b68c,-9426.148000319015,-92172.07462150244,67576.14396711797,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87b68d4,87b68d4,87b68d,87b68c,-15278.206670191688,-148506.5185538419,108850.217612183,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87b68dc,87b68dc,87b68d,87b68c,-17921.246576411253,-174208.0050050659,127483.92414909926,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87b68f,87b68f,87b68f,87b68c,-11046.05094307015,-107663.19180212343,78655.56001402493,21.0,-11046.05094307015,-107663.19180212343,78655.56001402493,21.0,0.0,0.0,0.0,0.0
87b691,87b691,87b691,87b691,0.0,0.0,0.0,0.0,-32548.41671404977,-312648.8941837558,228529.48063153325,61.0,-32548.41671404977,-312648.8941837558,228529.48063153325,61.0
87b6924,87b6924,87b693,87b693,-20205.81648611631,-194684.01924719728,142483.1804885939,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
