index,config_1,config_2,config_3,config_1_x,config_1_y,config_1_z,config_1_points,config_2_x,config_2_y,config_2_z,config_2_points,config_3_x,config_3_y,config_3_z,config_3_points
87b25d,87b25d,87b25c,87b25c,-14148.73511454292,-108539.19136560202,76935.92846983498,21.0,-36900.91316088993,-284429.0767012047,201301.59756961642,55.0,-36900.91316088993,-284429.0767012047,201301.59756961642,55.0
87b25f,87b25f,87b25c,87b25c,-19427.59132628314,-150022.57069801405,106074.36675460543,29.0,-36900.91316088993,-284429.0767012047,201301.59756961642,55.0,-36900.91316088993,-284429.0767012047,201301.59756961642,55.0
87b264,87b264,87b264,87b264,-5418.724506065216,-41321.72267016251,29341.04293134581,8.0,-5418.724506065216,-41321.72267016251,29341.04293134581,8.0,-5418.724506065216,-41321.72267016251,29341.04293134581,8.0
87b2681,87b2681,87b2684,87b2684,-7421.9885199727,-56798.58259866376,40375.67583645594,11.0,-66162.61897642715,-505927.74633233325,359838.29286216525,98.0,-66162.61897642715,-505927.74633233325,359838.29286216525,98.0
87b26824,87b26824,87b2684,87b2684,-14163.790513766815,-108419.11207700003,77102.29716013394,21.0,-66162.61897642715,-505927.74633233325,359838.29286216525,98.0,-66162.61897642715,-505927.74633233325,359838.29286216525,98.0
87b2682c,87b2682c,87b2684,87b2684,-15511.427958365954,-118730.58348870264,84465.51642967903,23.0,-66162.61897642715,-505927.74633233325,359838.29286216525,98.0,-66162.61897642715,-505927.74633233325,359838.29286216525,98.0
87b26834,87b26834,87b2684,87b2684,-4726.562030418728,-36134.24688353843,25707.464038757465,7.0,-66162.61897642715,-505927.74633233325,359838.29286216525,98.0,-66162.61897642715,-505927.74633233325,359838.29286216525,98.0
87b2683c,87b2683c,87b2684,87b2684,-10807.653276358042,-82605.75181770243,58740.626075772976,16.0,-66162.61897642715,-505927.74633233325,359838.29286216525,98.0,-66162.61897642715,-505927.74633233325,359838.29286216525,98.0
87b2685,87b2685,87b2684,87b2684,-13531.196677544918,-103239.46946672598,73446.71332136587,20.0,-66162.61897642715,-505927.74633233325,359838.29286216525,98.0,-66162.61897642715,-505927.74633233325,359838.29286216525,98.0
87b268c,87b268c,87b268c,87b268c,-2716.4337668949183,-20653.21799096544,14679.973459009358,4.0,-2716.4337668949183,-20653.21799096544,14679.973459009358,4.0,-2716.4337668949183,-20653.21799096544,14679.973459009358,4.0
87b2691,87b2691,87b2694,87b2694,-22384.486537120865,-170301.2769371322,121237.99015631969,33.0,-42733.250419258075,-325087.4677197499,231501.03889463178,63.0,-42733.250419258075,-325087.4677197499,231501.03889463178,63.0
87b2693,87b2693,87b2694,87b2694,-1359.5657353634242,-10320.427151187141,7348.426832442237,2.0,-42733.250419258075,-325087.4677197499,231501.03889463178,63.0,-42733.250419258075,-325087.4677197499,231501.03889463178,63.0
87b2695,87b2695,87b2694,87b2694,-679.6542574544562,-5159.934678207568,3674.628870598013,1.0,-42733.250419258075,-325087.4677197499,231501.03889463178,63.0,-42733.250419258075,-325087.4677197499,231501.03889463178,63.0
87b2697,87b2697,87b2694,87b2694,-18309.543889319342,-139305.82895322287,99239.99303527187,27.0,-42733.250419258075,-325087.4677197499,231501.03889463178,63.0,-42733.250419258075,-325087.4677197499,231501.03889463178,63.0
87b2699,87b2699,87b2699,87b2699,-25702.319533963862,-196068.09459512896,139672.09885134568,38.0,-25702.319533963862,-196068.09459512896,139672.09885134568,38.0,-25702.319533963862,-196068.09459512896,139672.09885134568,38.0
87b269b,87b269b,87b269b,87b269b,-33836.48531868992,-258042.47115294283,183694.1926226704,50.0,-33836.48531868992,-258042.47115294283,183694.1926226704,50.0,-33836.48531868992,-258042.47115294283,183694.1926226704,50.0
87b269c4,87b269c4,87b269d,87b269d,-10806.147571941201,-82569.98532537483,58791.16814279721,16.0,-56001.22791685316,-428368.4870852264,304937.871432235,83.0,-56001.22791685316,-428368.4870852264,304937.871432235,83.0
87b269cc,87b269cc,87b269d,87b269d,-12830.908903469033,-98066.11938974897,69794.7334777806,19.0,-56001.22791685316,-428368.4870852264,304937.871432235,83.0,-56001.22791685316,-428368.4870852264,304937.871432235,83.0
87b269d4,87b269d4,87b269d,87b269d,-14160.059122806755,-108390.31300974445,77143.46263756273,21.0,-56001.22791685316,-428368.4870852264,304937.871432235,83.0,-56001.22791685316,-428368.4870852264,304937.871432235,83.0
87b269dc,87b269dc,87b269d,87b269d,-18204.112318636176,-139342.06936035812,99208.50717409448,27.0,-56001.22791685316,-428368.4870852264,304937.871432235,83.0,-56001.22791685316,-428368.4870852264,304937.871432235,83.0
87b269e4,87b269e4,87b269f,87b269f,-12810.480887832115,-98042.04000588089,69832.30474075358,19.0,-39812.299100895194,-304427.05521027633,216868.80189250925,59.0,-39812.299100895194,-304427.05521027633,216868.80189250925,59.0
87b269ec,87b269ec,87b269f,87b269f,-12153.527356961622,-92878.85728065982,66158.06522069049,18.0,-39812.299100895194,-304427.05521027633,216868.80189250925,59.0,-39812.299100895194,-304427.05521027633,216868.80189250925,59.0
87b269f4,87b269f4,87b269f,87b269f,-14174.380473997677,-108346.42303820825,77202.4648695095,21.0,-39812.299100895194,-304427.05521027633,216868.80189250925,59.0,-39812.299100895194,-304427.05521027633,216868.80189250925,59.0
87b269fc,87b269fc,87b269f,87b269f,-673.9103821037763,-5159.734885527365,3675.9670615556506,1.0,-39812.299100895194,-304427.05521027633,216868.80189250925,59.0,-39812.299100895194,-304427.05521027633,216868.80189250925,59.0
87b26b,87b26b,87b26b,87b26b,-33192.86703868984,-252688.97626163313,180284.43728244098,49.0,-33192.86703868984,-252688.97626163313,180284.43728244098,49.0,-33192.86703868984,-252688.97626163313,180284.43728244098,49.0
87b26d,87b26d,87b26d,87b26d,-15824.958746307548,-118600.58759450253,84589.89313694599,23.0,-15824.958746307548,-118600.58759450253,84589.89313694599,23.0,-15824.958746307548,-118600.58759450253,84589.89313694599,23.0
87b26f,87b26f,87b26f,87b26f,-2048.1946938031815,-15485.180600024822,11014.620194978306,3.0,-2048.1946938031815,-15485.180600024822,11014.620194978306,3.0,-2048.1946938031815,-15485.180600024822,11014.620194978306,3.0
87b27c,87b27c,87b27c,87b27c,-16696.260643408692,-123931.28895845271,87988.4353560238,24.0,-16696.260643408692,-123931.28895845271,87988.4353560238,24.0,-16696.260643408692,-123931.28895845271,87988.4353560238,24.0
87b284,87b284,87b29,87b29,-9721.76811701511,-72579.9708815508,50923.7291642856,14.0,-66867.7065282019,-502933.04446535325,352839.62509843125,97.0,-66867.7065282019,-502933.04446535325,352839.62509843125,97.0
87b28d,87b28d,87b29,87b29,-12256.769634150913,-93343.55721041371,65481.526333703005,18.0,-66867.7065282019,-502933.04446535325,352839.62509843125,97.0,-66867.7065282019,-502933.04446535325,352839.62509843125,97.0
87b28f,87b28f,87b29,87b29,-34500.04482630551,-259209.71675099677,181918.76328882223,50.0,-66867.7065282019,-502933.04446535325,352839.62509843125,97.0,-66867.7065282019,-502933.04446535325,352839.62509843125,97.0
87b294,87b294,87b29,87b29,-6922.154722624855,-51863.34601238063,36349.034769157435,10.0,-66867.7065282019,-502933.04446535325,352839.62509843125,97.0,-66867.7065282019,-502933.04446535325,352839.62509843125,97.0
87b29c,87b29c,87b29,87b29,-3466.9692281055068,-25936.45361001132,18166.57154246299,5.0,-66867.7065282019,-502933.04446535325,352839.62509843125,97.0,-66867.7065282019,-502933.04446535325,352839.62509843125,97.0
87b2b,87b2b,87b2b,87b2b,-21230.53033988872,-161501.9855152748,111683.04441172717,31.0,-21230.53033988872,-161501.9855152748,111683.04441172717,31.0,-21230.53033988872,-161501.9855152748,111683.04441172717,31.0
87b2c4,87b2c4,87b2c4,87b2c4,-21568.895597825507,-166625.04351668403,115476.25372135933,32.0,-21568.895597825507,-166625.04351668403,115476.25372135933,32.0,-21568.895597825507,-166625.04351668403,115476.25372135933,32.0
87b2cc,87b2cc,87b2cc,87b2cc,-12672.762805057642,-99177.63385409197,68235.60614546781,19.0,-12672.762805057642,-99177.63385409197,68235.60614546781,19.0,-12672.762805057642,-99177.63385409197,68235.60614546781,19.0
87b2d3,87b2d3,87b2d3,87b2d4,-15877.980255376797,-125262.37445481142,86237.59173356209,24.0,-15877.980255376797,-125262.37445481142,86237.59173356209,24.0,-121125.55882154548,-965107.2481802753,665641.9342366141,185.0
87b2d44,87b2d44,87b2d5,87b2d4,-24206.39387119901,-193067.98989126377,133064.5381462734,37.0,-55656.61731429494,-443654.7656006474,305505.65083715034,85.0,-121125.55882154548,-965107.2481802753,665641.9342366141,185.0
87b2d4c,87b2d4c,87b2d5,87b2d4,-31450.223443095936,-250586.77570938363,172441.11269087688,48.0,-55656.61731429494,-443654.7656006474,305505.65083715034,85.0,-121125.55882154548,-965107.2481802753,665641.9342366141,185.0
87b2d64,87b2d64,87b2d7,87b2d4,-4567.759051600998,-36500.204378795104,25214.451231808373,7.0,-49590.96125187374,-396190.1081248165,273898.69166590174,76.0,-121125.55882154548,-965107.2481802753,665641.9342366141,185.0
87b2d6c,87b2d6c,87b2d7,87b2d4,-9799.4462553858,-78234.7891106646,53999.84019943269,15.0,-49590.96125187374,-396190.1081248165,273898.69166590174,76.0,-121125.55882154548,-965107.2481802753,665641.9342366141,185.0
87b2d74,87b2d74,87b2d7,87b2d4,-12417.871868204902,-99027.43450054196,68500.10344561804,19.0,-49590.96125187374,-396190.1081248165,273898.69166590174,76.0,-121125.55882154548,-965107.2481802753,665641.9342366141,185.0
87b2d7c,87b2d7c,87b2d7,87b2d4,-22805.884076682054,-182427.68013481481,126184.29678904267,35.0,-49590.96125187374,-396190.1081248165,273898.69166590174,76.0,-121125.55882154548,-965107.2481802753,665641.9342366141,185.0
87b2d84,87b2d84,87b2d9,87b2d9,-23440.05233590038,-187557.16103045142,129912.25068855191,36.0,-60072.01772977618,-479272.7463688992,332024.9948209659,92.0,-60072.01772977618,-479272.7463688992,332024.9948209659,92.0
87b2d8c,87b2d8c,87b2d9,87b2d9,-5212.377078897676,-41652.71030429388,28907.21424643613,8.0,-60072.01772977618,-479272.7463688992,332024.9948209659,92.0,-60072.01772977618,-479272.7463688992,332024.9948209659,92.0
87b2d9c,87b2d9c,87b2d9,87b2d9,-31419.588314978122,-250062.87503415393,173205.5298859779,48.0,-60072.01772977618,-479272.7463688992,332024.9948209659,92.0,-60072.01772977618,-479272.7463688992,332024.9948209659,92.0
87b2db,87b2db,87b2db,87b2db,-26292.022498839306,-208284.0570610608,144464.80305047423,40.0,-26292.022498839306,-208284.0570610608,144464.80305047423,40.0,-26292.022498839306,-208284.0570610608,144464.80305047423,40.0
87b2dd,87b2dd,87b2dd,87b2dd,-31608.83028537454,-249697.19365219877,173697.89120152625,48.0,-31608.83028537454,-249697.19365219877,173697.89120152625,48.0,-31608.83028537454,-249697.19365219877,173697.89120152625,48.0
87b2df,87b2df,87b2df,87b2df,-27391.822896282913,-218474.7265520252,152048.62738451269,42.0,-27391.822896282913,-218474.7265520252,152048.62738451269,42.0,-27391.822896282913,-218474.7265520252,152048.62738451269,42.0
87b2e1,87b2e1,87b2e1,87b2e4,-16909.339425120856,-135120.23093432217,94314.69922126825,26.0,-16909.339425120856,-135120.23093432217,94314.69922126825,26.0,-131390.47732483875,-1039106.7153374061,725659.9125339868,200.0
87b2e3,87b2e3,87b2e3,87b2e4,-5860.643156305839,-46719.91960057664,32721.11732700537,9.0,-5860.643156305839,-46719.91960057664,32721.11732700537,9.0,-131390.47732483875,-1039106.7153374061,725659.9125339868,200.0
87b2e5,87b2e5,87b2e5,87b2e4,-32855.228044033356,-259611.75875518023,181649.684916808,50.0,-32855.228044033356,-259611.75875518023,181649.684916808,50.0,-131390.47732483875,-1039106.7153374061,725659.9125339868,200.0
87b2e64,87b2e64,87b2e64,87b2e4,-21134.43526713695,-166252.52078479363,116091.94550892233,32.0,-21134.43526713695,-166252.52078479363,116091.94550892233,32.0,-131390.47732483875,-1039106.7153374061,725659.9125339868,200.0
87b2e6c,87b2e6c,87b2e6c,87b2e4,-16423.922642450227,-129879.31491020849,90720.51446483682,25.0,-16423.922642450227,-129879.31491020849,90720.51446483682,25.0,-131390.47732483875,-1039106.7153374061,725659.9125339868,200.0
87b2e74,87b2e74,87b2e74,87b2e4,-21045.773382516396,-166361.1465538111,115952.35765178959,32.0,-21045.773382516396,-166361.1465538111,115952.35765178959,32.0,-131390.47732483875,-1039106.7153374061,725659.9125339868,200.0
87b2e7c,87b2e7c,87b2e7c,87b2e4,-17161.13540727514,-135161.8237985138,94209.59344335654,26.0,-17161.13540727514,-135161.8237985138,94209.59344335654,26.0,-131390.47732483875,-1039106.7153374061,725659.9125339868,200.0
87b2e9,87b2e9,87b2ec,87b2ec,-17998.937597457345,-140355.67073124115,97807.20365395308,27.0,-62039.806401029135,-483091.34113817016,337393.0716562669,93.0,-62039.806401029135,-483091.34113817016,337393.0716562669,93.0
87b2eb,87b2eb,87b2ec,87b2ec,-11456.92593990984,-88347.88780056144,61594.049791232224,17.0,-62039.806401029135,-483091.34113817016,337393.0716562669,93.0,-62039.806401029135,-483091.34113817016,337393.0716562669,93.0
87b2ed,87b2ed,87b2ec,87b2ec,-6042.423782857728,-46690.60024836844,32729.907079700803,9.0,-62039.806401029135,-483091.34113817016,337393.0716562669,93.0,-62039.806401029135,-483091.34113817016,337393.0716562669,93.0
87b2ef,87b2ef,87b2ec,87b2ec,-26541.519080804224,-207697.18235799915,145261.91113138094,40.0,-62039.806401029135,-483091.34113817016,337393.0716562669,93.0,-62039.806401029135,-483091.34113817016,337393.0716562669,93.0
87b2f1,87b2f1,87b2f4,87b2f4,-18623.582044789313,-145193.66185079032,101952.51008707094,28.0,-50176.31456165119,-388693.60183326853,273343.37473969744,75.0,-50176.31456165119,-388693.60183326853,273343.37473969744,75.0
87b2f3,87b2f3,87b2f4,87b2f4,-10123.059033679256,-77801.2845742299,54563.52155275893,15.0,-50176.31456165119,-388693.60183326853,273343.37473969744,75.0,-50176.31456165119,-388693.60183326853,273343.37473969744,75.0
87b2f5,87b2f5,87b2f4,87b2f4,-21429.673483182625,-165698.65540824828,116827.34309986763,32.0,-50176.31456165119,-388693.60183326853,273343.37473969744,75.0,-50176.31456165119,-388693.60183326853,273343.37473969744,75.0
87b2fc,87b2fc,87b2fc,87b2fc,-9238.181723469219,-72631.3259231893,50940.5258988712,14.0,-9238.181723469219,-72631.3259231893,50940.5258988712,14.0,-9238.181723469219,-72631.3259231893,50940.5258988712,14.0
87b304,87b304,87b304,87b304,-21506.34375550929,-176175.1743265919,124183.34633382919,34.0,-21506.34375550929,-176175.1743265919,124183.34633382919,34.0,-21506.34375550929,-176175.1743265919,124183.34633382919,34.0
87b309,87b309,87b30c,87b30c,-6876.586607855889,-57003.80177795184,40182.56680077895,11.0,-34702.839757120746,-290388.90982633,204350.93815940828,56.0,-34702.839757120746,-290388.90982633,204350.93815940828,56.0
87b30b,87b30b,87b30c,87b30c,-17885.368975513065,-150335.32644024063,105902.69486304355,29.0,-34702.839757120746,-290388.90982633,204350.93815940828,56.0,-34702.839757120746,-290388.90982633,204350.93815940828,56.0
87b30d,87b30d,87b30c,87b30c,-8695.840120614756,-72669.92350767748,50980.93741021049,14.0,-34702.839757120746,-290388.90982633,204350.93815940828,56.0,-34702.839757120746,-290388.90982633,204350.93815940828,56.0
87b30f,87b30f,87b30c,87b30c,-1245.0440531370446,-10379.858100460016,7284.7390853752295,2.0,-34702.839757120746,-290388.90982633,204350.93815940828,56.0,-34702.839757120746,-290388.90982633,204350.93815940828,56.0
87b311,87b311,87b314,87b314,-15668.03604963239,-129852.04104407295,90893.08155781837,25.0,-55206.48159692317,-462415.212704422,323474.0865832733,89.0,-55206.48159692317,-462415.212704422,323474.0865832733,89.0
87b3124,87b3124,87b314,87b314,-3096.682339813461,-25959.470081095646,18200.557579001943,5.0,-55206.48159692317,-462415.212704422,323474.0865832733,89.0,-55206.48159692317,-462415.212704422,323474.0865832733,89.0
87b312c,87b312c,87b314,87b314,-11711.160048155474,-98689.96498820667,69108.90031436847,19.0,-55206.48159692317,-462415.212704422,323474.0865832733,89.0,-55206.48159692317,-462415.212704422,323474.0865832733,89.0
87b3134,87b3134,87b314,87b314,-9258.81796079227,-77938.86110282587,54520.65910296138,15.0,-55206.48159692317,-462415.212704422,323474.0865832733,89.0,-55206.48159692317,-462415.212704422,323474.0865832733,89.0
87b313c,87b313c,87b314,87b314,-7447.297251792069,-62341.10567205545,43623.94355864932,12.0,-55206.48159692317,-462415.212704422,323474.0865832733,89.0,-55206.48159692317,-462415.212704422,323474.0865832733,89.0
87b315,87b315,87b314,87b314,-8024.487946737512,-67633.76981616544,47126.944470473834,13.0,-55206.48159692317,-462415.212704422,323474.0865832733,89.0,-55206.48159692317,-462415.212704422,323474.0865832733,89.0
87b31b,87b31b,87b31c,87b31c,-23437.120618020916,-192140.8671314284,134536.0798602761,37.0,-33087.028068793064,-270033.9711465963,189054.24318998103,52.0,-33087.028068793064,-270033.9711465963,189054.24318998103,52.0
87b31d,87b31d,87b31c,87b31c,-8356.203935473997,-67492.1190309144,47272.13993175541,13.0,-33087.028068793064,-270033.9711465963,189054.24318998103,52.0,-33087.028068793064,-270033.9711465963,189054.24318998103,52.0
87b31f,87b31f,87b31c,87b31c,-1293.703515298154,-10400.984984253495,7246.023397949522,2.0,-33087.028068793064,-270033.9711465963,189054.24318998103,52.0,-33087.028068793064,-270033.9711465963,189054.24318998103,52.0
87b321,87b321,87b321,87b324,-1940.645043715986,-15602.2254617432,10867.94532314195,3.0,-1940.645043715986,-15602.2254617432,10867.94532314195,3.0,-84412.49657433253,-687712.731172544,476613.96939738235,132.0
87b323,87b323,87b323,87b324,-4441.691043618777,-36432.49486827367,25334.608878676456,7.0,-4441.691043618777,-36432.49486827367,25334.608878676456,7.0,-84412.49657433253,-687712.731172544,476613.96939738235,132.0
87b3244,87b3244,87b325,87b324,-8286.308428389932,-67721.03663860739,46956.00517205249,13.0,-48994.849562757656,-401188.51293205546,278035.7335978241,77.0,-84412.49657433253,-687712.731172544,476613.96939738235,132.0
87b324c,87b324c,87b325,87b324,-8866.763539130081,-72913.12323978232,50602.84769408236,14.0,-48994.849562757656,-401188.51293205546,278035.7335978241,77.0,-84412.49657433253,-687712.731172544,476613.96939738235,132.0
87b3254,87b3254,87b325,87b324,-7619.212576762868,-62535.46563224384,43314.97958909359,12.0,-48994.849562757656,-401188.51293205546,278035.7335978241,77.0,-84412.49657433253,-687712.731172544,476613.96939738235,132.0
87b325c,87b325c,87b325,87b324,-24222.56501847477,-198018.88742142185,137161.90114259566,38.0,-48994.849562757656,-401188.51293205546,278035.7335978241,77.0,-84412.49657433253,-687712.731172544,476613.96939738235,132.0
87b327,87b327,87b327,87b324,-29035.310924240108,-234489.49791047172,162375.68159773984,45.0,-29035.310924240108,-234489.49791047172,162375.68159773984,45.0,-84412.49657433253,-687712.731172544,476613.96939738235,132.0
87b329,87b329,87b32c,87b32c,-9684.83963220151,-78181.31111533387,54097.880801231455,15.0,-47241.505137901775,-386175.9254493182,266281.0536224641,74.0,-47241.505137901775,-386175.9254493182,266281.0536224641,74.0
87b32d,87b32d,87b32c,87b32c,-29925.394800286005,-245383.63491084223,168979.5461794295,47.0,-47241.505137901775,-386175.9254493182,266281.0536224641,74.0,-47241.505137901775,-386175.9254493182,266281.0536224641,74.0
87b32f,87b32f,87b32c,87b32c,-7631.270705414259,-62610.97942314202,43203.62664180314,12.0,-47241.505137901775,-386175.9254493182,266281.0536224641,74.0,-47241.505137901775,-386175.9254493182,266281.0536224641,74.0
87b331,87b331,87b334,87b334,-10730.322423085223,-88713.8277889576,61197.671930636156,17.0,-36909.79844708458,-307921.3349644287,212402.86875256826,59.0,-36909.79844708458,-307921.3349644287,212402.86875256826,59.0
87b333,87b333,87b334,87b334,-4396.440352103545,-36532.24061963794,25198.50371205399,7.0,-36909.79844708458,-307921.3349644287,212402.86875256826,59.0,-36909.79844708458,-307921.3349644287,212402.86875256826,59.0
87b335,87b335,87b334,87b334,-9356.336251591105,-78295.42523224112,53990.54363773756,15.0,-36909.79844708458,-307921.3349644287,212402.86875256826,59.0,-36909.79844708458,-307921.3349644287,212402.86875256826,59.0
87b337,87b337,87b334,87b334,-12426.699420304705,-104379.84132359202,72016.14947214058,20.0,-36909.79844708458,-307921.3349644287,212402.86875256826,59.0,-36909.79844708458,-307921.3349644287,212402.86875256826,59.0
87b33b,87b33b,87b33c,87b33c,-2500.7078786333313,-20832.91059599026,14462.791763828702,4.0,-32458.50029293663,-270688.9051281245,188224.8868430082,52.0,-32458.50029293663,-270688.9051281245,188224.8868430082,52.0
87b33d,87b33d,87b33c,87b33c,-20026.440439721453,-166594.5844758278,115797.60832578919,32.0,-32458.50029293663,-270688.9051281245,188224.8868430082,52.0,-32458.50029293663,-270688.9051281245,188224.8868430082,52.0
87b33f,87b33f,87b33c,87b33c,-9931.351974581852,-83261.41005630643,57964.4867533903,16.0,-32458.50029293663,-270688.9051281245,188224.8868430082,52.0,-32458.50029293663,-270688.9051281245,188224.8868430082,52.0
87b343,87b343,87b344,87b344,-27828.778344630307,-239480.14615162124,166621.47667781002,46.0,-44192.40228238893,-380193.39546044567,264201.90683735977,73.0,-44192.40228238893,-380193.39546044567,264201.90683735977,73.0
87b345,87b345,87b344,87b344,-16363.623937758613,-140713.24930882448,97580.4301595498,27.0,-44192.40228238893,-380193.39546044567,264201.90683735977,73.0,-44192.40228238893,-380193.39546044567,264201.90683735977,73.0
87b34d,87b34d,87b34c,87b34c,-16409.263162345836,-141050.98652022227,97083.88954031379,27.0,-43719.32611892786,-375867.250562736,259286.60148314503,72.0,-43719.32611892786,-375867.250562736,259286.60148314503,72.0
87b34f,87b34f,87b34c,87b34c,-27310.06295658202,-234816.26404251377,162202.71194283126,45.0,-43719.32611892786,-375867.250562736,259286.60148314503,72.0,-43719.32611892786,-375867.250562736,259286.60148314503,72.0
87b353,87b353,87b353,87b354,-19098.072217908797,-167171.0564897658,115121.66236143927,32.0,-19098.072217908797,-167171.0564897658,115121.66236143927,32.0,-79207.0666799965,-700049.552966184,482167.9755320613,134.0
87b3544,87b3544,87b355,87b354,-2964.467476040766,-26109.433056001253,18007.033447225564,5.0,-48331.57719553029,-428467.3355971855,294966.5048820058,82.0,-79207.0666799965,-700049.552966184,482167.9755320613,134.0
87b354c,87b354c,87b355,87b354,-7110.607511322063,-62698.67426389875,43165.260875474916,12.0,-48331.57719553029,-428467.3355971855,294966.5048820058,82.0,-79207.0666799965,-700049.552966184,482167.9755320613,134.0
87b3554,87b3554,87b355,87b354,-29433.67445404746,-261304.57076940069,179799.77094814932,50.0,-48331.57719553029,-428467.3355971855,294966.5048820058,82.0,-79207.0666799965,-700049.552966184,482167.9755320613,134.0
87b355c,87b355c,87b355,87b354,-8822.827754119995,-78354.65750788481,53994.439611155954,15.0,-48331.57719553029,-428467.3355971855,294966.5048820058,82.0,-79207.0666799965,-700049.552966184,482167.9755320613,134.0
87b357,87b357,87b357,87b354,-11777.4172665574,-104411.1608792328,72079.80828861624,20.0,-11777.4172665574,-104411.1608792328,72079.80828861624,20.0,-79207.0666799965,-700049.552966184,482167.9755320613,134.0
87b359,87b359,87b359,87b35c,-7619.43356804955,-67765.47498849759,47004.80585617835,13.0,-7619.43356804955,-67765.47498849759,47004.80585617835,13.0,-61658.03662863745,-541667.3347865071,376580.8596623694,104.0
87b35c4,87b35c4,87b35d,87b35c,-5949.240779225651,-52076.75131091995,36215.930389149595,10.0,-31059.249850011758,-270730.3226557294,188401.4088162789,52.0,-61658.03662863745,-541667.3347865071,376580.8596623694,104.0
87b35cc,87b35cc,87b35d,87b35c,-1193.6562900275117,-10414.888888840502,7243.223494821792,2.0,-31059.249850011758,-270730.3226557294,188401.4088162789,52.0,-61658.03662863745,-541667.3347865071,376580.8596623694,104.0
87b35d4,87b35d4,87b35d,87b35c,-15574.06113158923,-135352.43596384072,94211.66715666406,26.0,-31059.249850011758,-270730.3226557294,188401.4088162789,52.0,-61658.03662863745,-541667.3347865071,376580.8596623694,104.0
87b35dc,87b35dc,87b35d,87b35c,-8342.291649169367,-72886.24649212828,50730.58777564351,14.0,-31059.249850011758,-270730.3226557294,188401.4088162789,52.0,-61658.03662863745,-541667.3347865071,376580.8596623694,104.0
87b35f,87b35f,87b35f,87b35c,-22979.353210576148,-203171.53714228008,141174.6449899121,39.0,-22979.353210576148,-203171.53714228008,141174.6449899121,39.0,-61658.03662863745,-541667.3347865071,376580.8596623694,104.0
87b361,87b361,87b364,87b364,-5874.0592704760365,-52049.83181321509,36266.868248306855,10.0,-39933.25889308051,-348426.47651756473,243334.18023460143,67.0,-39933.25889308051,-348426.47651756473,243334.18023460143,67.0
87b365,87b365,87b364,87b364,-17911.00917117984,-155918.46847338424,109084.37918433723,30.0,-39933.25889308051,-348426.47651756473,243334.18023460143,67.0,-39933.25889308051,-348426.47651756473,243334.18023460143,67.0
87b367,87b367,87b364,87b364,-16148.19045142462,-140458.17623096544,97982.93280195737,27.0,-39933.25889308051,-348426.47651756473,243334.18023460143,67.0,-39933.25889308051,-348426.47651756473,243334.18023460143,67.0
87b3684,87b3684,87b3684,87b369,-16254.94888149715,-140489.15998414592,97920.89285186538,27.0,-16254.94888149715,-140489.15998414592,97920.89285186538,27.0,-101075.40508981924,-868524.2836130883,606181.9923974114,167.0
87b368c,87b368c,87b368c,87b369,-2399.3003050015286,-20796.992252478612,14531.500968045644,4.0,-2399.3003050015286,-20796.992252478612,14531.500968045644,4.0,-101075.40508981924,-868524.2836130883,606181.9923974114,167.0
87b3691,87b3691,87b3694,87b369,-4842.7814061478075,-41606.66340003311,29037.514001726682,8.0,-54586.18109581167,-467941.3435426814,326845.8843719863,90.0,-101075.40508981924,-868524.2836130883,606181.9923974114,167.0
87b36944,87b36944,87b3694,87b369,-4849.952659387529,-41593.79427157367,29054.748905056196,8.0,-54586.18109581167,-467941.3435426814,326845.8843719863,90.0,-101075.40508981924,-868524.2836130883,606181.9923974114,167.0
87b3694c,87b3694c,87b3694,87b369,-3637.406625657828,-31191.287387869605,21796.87989681128,6.0,-54586.18109581167,-467941.3435426814,326845.8843719863,90.0,-101075.40508981924,-868524.2836130883,606181.9923974114,167.0
87b36954,87b36954,87b3694,87b369,-15780.828937440683,-135163.60371227868,94448.07392593766,26.0,-54586.18109581167,-467941.3435426814,326845.8843719863,90.0,-101075.40508981924,-868524.2836130883,606181.9923974114,167.0
87b3695c,87b3695c,87b3694,87b369,-13959.51563110223,-119582.79987361579,83528.82865316627,23.0,-54586.18109581167,-467941.3435426814,326845.8843719863,90.0,-101075.40508981924,-868524.2836130883,606181.9923974114,167.0
87b3697,87b3697,87b3694,87b369,-11515.695836075593,-98803.19489731055,68979.83898928824,19.0,-54586.18109581167,-467941.3435426814,326845.8843719863,90.0,-101075.40508981924,-868524.2836130883,606181.9923974114,167.0
87b369c,87b369c,87b369c,87b369,-27834.974807508886,-239296.78783378244,166883.71420551403,46.0,-27834.974807508886,-239296.78783378244,166883.71420551403,46.0,-101075.40508981924,-868524.2836130883,606181.9923974114,167.0
87b36a4,87b36a4,87b36b,87b36b,-3039.899601708856,-26005.237029229233,18144.70954415576,5.0,-48263.58200825335,-410791.28863613284,286778.19116866327,79.0,-48263.58200825335,-410791.28863613284,286778.19116866327,79.0
87b36ac,87b36ac,87b36b,87b36b,-12888.27600643781,-109226.68445492507,76180.73262854322,21.0,-48263.58200825335,-410791.28863613284,286778.19116866327,79.0,-48263.58200825335,-410791.28863613284,286778.19116866327,79.0
87b36b4,87b36b4,87b36b,87b36b,-8564.86795045265,-72798.82701999648,50818.946664929426,14.0,-48263.58200825335,-410791.28863613284,286778.19116866327,79.0,-48263.58200825335,-410791.28863613284,286778.19116866327,79.0
