cell_id_token,center_latitude,center_longitude,config_name
366,46.47824,-109.743286,config_1
367,36.979733,-116.73432,config_1
368,34.37078,-96.94419,config_1
369,33.016434,-96.95647,config_1
370,45.50641,-122.7432,config_1
371,39.568996,-99.131805,config_1
372,47.036156,-113.2936,config_1
373,34.791084,-96.65946,config_1
374,45.207508,-118.03694,config_1
375,45.509846,-122.79933,config_1
376,36.159576,-104.67766,config_1
377,43.731297,-124.14634,config_1
378,29.760586,-95.4746,config_1
379,45.501793,-122.95827,config_1
380,48.070095,-114.67628,config_1
381,44.42003,-121.76449,config_1
382,46.072586,-116.335846,config_1
383,41.142376,-96.11391,config_1
384,44.190113,-110.65938,config_1
385,36.157692,-115.34494,config_1
386,46.887398,-113.98738,config_1
387,43.474792,-116.26519,config_1
388,32.29803,-108.84928,config_1
389,40.923267,-98.37168,config_1
390,45.52749,-123.08373,config_1
391,36.309254,-115.311005,config_1
392,35.31203,-96.671036,config_1
393,34.195786,-97.47063,config_1
394,34.333023,-96.06,config_1
395,33.97667,-96.41014,config_1
396,48.2506,-115.48996,config_1
397,36.25278,-116.75783,config_1
398,41.557335,-106.11778,config_1
399,48.27992,-113.60352,config_1
400,30.029696,-94.18974,config_1
401,34.49252,-97.14506,config_1
402,36.026447,-114.78312,config_1
403,35.431335,-96.015205,config_1
404,40.820663,-96.93282,config_1
405,45.472572,-122.57063,config_1
406,40.397854,-98.04633,config_1
407,34.540245,-103.189125,config_1
408,38.40861,-95.769806,config_1
409,41.424248,-104.39477,config_1
410,35.522255,-106.546165,config_1
411,44.06703,-123.12243,config_1
412,37.57886,-100.510506,config_1
413,30.594501,-97.26096,config_1
414,42.086292,-110.94877,config_1
415,40.63379,-96.1206,config_1
416,37.194588,-95.203255,config_1
417,40.85201,-100.75125,config_1
418,38.684715,-119.57119,config_1
419,46.75083,-112.7024,config_1
420,45.470585,-122.52212,config_1
421,36.466915,-117.21172,config_1
422,47.7356,-114.163155,config_1
423,30.564417,-97.52873,config_1
424,41.159767,-96.03115,config_1
425,46.478016,-111.26486,config_1
426,36.261322,-115.18345,config_1
427,43.59838,-116.17882,config_1
428,37.416492,-94.706375,config_1
429,43.43599,-121.3017,config_1
430,41.29397,-96.51162,config_1
431,39.342266,-96.22087,config_1
432,41.125828,-96.06171,config_1
433,36.780872,-95.14301,config_1
434,35.439056,-97.35313,config_1
435,34.79979,-97.61304,config_1
436,40.20054,-97.5386,config_1
437,34.173016,-97.37878,config_1
438,45.7153,-111.087906,config_1
439,30.324228,-97.75469,config_1
440,37.937534,-95.39702,config_1
441,32.263096,-109.21413,config_1
442,33.025356,-97.2788,config_1
443,45.771324,-123.95018,config_1
444,39.05898,-96.5324,config_1
445,30.322653,-98.04435,config_1
446,36.2256,-95.33726,config_1
447,36.72617,-97.07354,config_1
448,43.444218,-116.04972,config_1
449,39.427277,-119.75267,config_1
450,33.42058,-96.595566,config_1
451,34.99647,-96.96845,config_1
452,34.864983,-95.4106,config_1
453,40.238304,-100.75251,config_1
454,37.94906,-101.5392,config_1
455,34.615826,-96.85028,config_1
456,41.19634,-106.83432,config_1
457,43.473866,-113.52252,config_1
458,44.838852,-111.434814,config_1
459,36.206356,-106.8385,config_1
460,41.192295,-97.99783,config_1
461,43.56311,-116.14982,config_1
462,37.768032,-98.46019,config_1
463,37.87838,-96.82458,config_1
464,29.772583,-98.44968,config_1
465,40.611996,-98.10147,config_1
466,39.609005,-119.23531,config_1
467,46.559505,-111.7876,config_1
468,36.25421,-115.07823,config_1
469,37.589592,-99.85287,config_1
470,44.80086,-110.44867,config_1
471,42.872528,-122.142166,config_1
472,44.994602,-110.708786,config_1
473,46.764263,-116.98546,config_1
474,40.01993,-101.54522,config_1
475,32.69906,-97.56853,config_1
476,38.621254,-95.24667,config_1
477,30.072582,-97.70769,config_1
478,37.385403,-95.65176,config_1
479,35.442745,-108.15754,config_1
480,45.577568,-110.5765,config_1
481,48.065094,-115.25761,config_1
482,45.60241,-106.28325,config_1
483,43.581726,-108.17449,config_1
484,43.90585,-114.71747,config_1
485,31.18901,-96.792206,config_1
486,35.352028,-97.500275,config_1
487,43.500015,-116.41997,config_1
488,42.37256,-122.89351,config_1
489,47.39101,-113.63475,config_1
490,38.81114,-95.248245,config_1
491,31.722927,-96.19954,config_1
492,36.01429,-115.0872,config_1
493,43.287037,-124.33986,config_1
494,41.404926,-96.51132,config_1
495,45.46501,-122.76616,config_1
496,36.065174,-95.8645,config_1
497,32.315823,-96.868706,config_1
498,43.115192,-110.18351,config_1
499,36.152195,-95.98392,config_1
500,47.677315,-116.76287,config_1
501,31.445976,-100.46213,config_1
502,33.81827,-109.070206,config_1
503,34.705643,-108.01911,config_1
504,36.314415,-95.59959,config_1
505,39.52115,-100.57598,config_1
506,41.823513,-96.075264,config_1
507,38.93316,-99.491486,config_1
508,32.09626,-106.68066,config_1
509,44.900696,-104.514465,config_1
510,36.277664,-114.498245,config_1
511,42.939552,-111.007545,config_1
512,36.10072,-115.22567,config_1
513,32.49222,-95.63919,config_1
514,48.387306,-114.262184,config_1
515,45.91,-111.59791,config_1
516,34.969143,-96.77997,config_1
517,39.515408,-96.30869,config_1
518,36.064453,-95.93081,config_1
519,42.802956,-108.69236,config_1
520,35.503395,-105.890686,config_1
521,39.084373,-94.9025,config_1
522,45.08881,-122.96388,config_1
523,46.55782,-110.87521,config_1
524,32.79495,-96.77465,config_1
525,35.52832,-108.80456,config_1
526,46.232517,-116.48285,config_1
527,36.02375,-95.8983,config_1
528,37.58439,-99.65145,config_1
529,47.00059,-113.05014,config_1
530,46.567657,-112.300804,config_1
531,37.09075,-96.14034,config_1
532,33.123783,-97.517784,config_1
533,39.554672,-119.51774,config_1
534,30.42334,-98.10942,config_1
535,36.624184,-103.70167,config_1
536,29.526373,-95.08092,config_1
537,43.802162,-116.934235,config_1
538,41.717766,-110.56444,config_1
539,41.81663,-113.38343,config_1
540,34.805416,-103.72734,config_1
541,36.122044,-95.9248,config_1
542,38.17635,-95.28911,config_1
543,39.516468,-119.96428,config_1
544,32.00803,-101.50124,config_1
545,43.73595,-116.291435,config_1
546,35.087524,-104.09848,config_1
547,34.292515,-97.2752,config_1
548,39.815968,-101.03583,config_1
549,36.547016,-116.05876,config_1
550,39.012203,-119.950005,config_1
551,39.291058,-119.92102,config_1
552,38.996243,-95.25608,config_1
553,42.47077,-96.44213,config_1
554,36.594894,-94.97217,config_1
555,45.21192,-111.67891,config_1
556,29.462984,-95.85685,config_1
557,40.203514,-98.381134,config_1
558,32.837723,-96.973076,config_1
559,29.96518,-95.20023,config_1
560,47.448734,-113.66812,config_1
561,36.401733,-97.11382,config_1
562,48.02845,-116.65757,config_1
563,39.08251,-97.64418,config_1
564,39.057144,-100.19312,config_1
565,35.98539,-106.053085,config_1
566,38.898544,-95.693085,config_1
567,45.455387,-109.45478,config_1
568,42.60488,-97.32929,config_1
569,34.64992,-95.945786,config_1
570,45.433125,-122.72922,config_1
571,36.117455,-115.170876,config_1
572,40.198772,-119.36088,config_1
573,48.225616,-116.27856,config_1
574,35.98444,-96.42477,config_1
575,41.075817,-98.70776,config_1
576,43.43343,-116.40213,config_1
577,37.122395,-94.70888,config_1
578,45.964233,-112.485664,config_1
579,44.080986,-123.05414,config_1
580,38.05256,-97.90018,config_1
581,37.737312,-97.48748,config_1
582,35.00542,-109.077644,config_1
583,35.478645,-115.44906,config_1
584,43.6327,-116.3662,config_1
585,35.85172,-115.26183,config_1
586,36.128254,-115.30325,config_1
587,45.755577,-110.01735,config_1
588,39.1234,-94.80848,config_1
589,42.955338,-120.78916,config_1
590,42.857147,-109.88096,config_1
591,41.001892,-105.42068,config_1
592,34.982098,-97.33138,config_1
593,39.625893,-95.54949,config_1
594,36.18735,-95.96487,config_1
595,45.061977,-123.66826,config_1
596,39.659588,-100.336914,config_1
597,46.29232,-112.74833,config_1
598,45.465446,-122.83282,config_1
599,35.958622,-115.11936,config_1
600,44.094574,-121.30133,config_1
601,42.473915,-113.459724,config_1
602,47.42346,-115.62554,config_1
603,38.085964,-95.21129,config_1
604,34.389816,-108.4555,config_1
605,39.491817,-119.419975,config_1
606,45.47403,-122.78904,config_1
607,34.635857,-103.42164,config_1
608,40.67599,-99.236084,config_1
609,33.119415,-96.81229,config_1
610,37.21377,-95.56552,config_1
611,44.868557,-108.35036,config_1
612,43.981586,-121.59087,config_1
613,36.071354,-115.264084,config_1
614,40.238304,-96.977715,config_1
615,37.027557,-108.1816,config_1
616,47.619335,-116.58915,config_1
617,38.66592,-96.92471,config_1
618,45.59259,-122.75481,config_1
619,38.052803,-102.09653,config_1
