cell_id_token,center_latitude,center_longitude,config_name
473,41.19121095100885,-106.8131869882627,config_1
474,42.890982896238626,-122.12257274618484,config_1
475,46.74590787718464,-117.005199811674,config_1
476,36.635456831678106,-95.13599645860155,config_1
477,32.691991423583445,-97.55261447973174,config_1
478,44.80742187506044,-123.05222920867432,config_1
479,35.37325592374801,-108.06748629923189,config_1
480,32.19941284125528,-106.71180064631713,config_1
481,45.53318441491387,-123.0748424893214,config_1
482,40.20299927723671,-97.53805147827663,config_1
483,43.452810794054635,-121.35160006663223,config_1
484,45.70851934737193,-110.49013670233938,config_1
485,36.14593844183484,-95.9507644674094,config_1
486,41.82500097378442,-96.07599863522192,config_1
487,44.99459745922574,-110.70879100640015,config_1
488,39.821463977318146,-99.97155094198095,config_1
489,36.206359934016135,-106.83851044810983,config_1
490,42.74131546615736,-120.72531886424308,config_1
491,35.99581899011506,-96.46827981404292,config_1
492,42.967177997370925,-123.31446967630306,config_1
493,48.06356627490471,-115.25971850497139,config_1
494,39.06960489273372,-100.27472644136266,config_1
495,35.482366559699216,-97.3456623743444,config_1
496,40.11590417635587,-98.90760046902489,config_1
497,41.0755276769,-98.7283566298983,config_1
498,32.862930182592144,-97.56071676222479,config_1
499,47.37178076179688,-113.61247094619755,config_1
500,37.76803243280256,-98.46018467826612,config_1
501,29.6919756987518,-98.4923920094147,config_1
502,38.81096676541185,-95.26182880031087,config_1
503,36.75375288576974,-114.37124679846126,config_1
504,35.5276537518032,-108.79943473302349,config_1
505,45.708246528209614,-111.07381078364008,config_1
506,45.58728886542877,-123.93904356875458,config_1
507,41.60167709650057,-109.25882813303615,config_1
508,36.01731514780753,-115.08094770358915,config_1
509,43.27146335794206,-124.34203024072718,config_1
510,41.43105771918243,-96.51758489921129,config_1
511,42.54035604501256,-97.72442496577465,config_1
512,48.04952931794921,-116.64695647385257,config_1
513,36.06010958968899,-95.85639773177178,config_1
514,39.415842584217444,-99.43039649422039,config_1
515,36.14115328686487,-95.9974641547332,config_1
516,31.44597898983942,-100.46213086857767,config_1
517,31.74128314365445,-96.20623283521654,config_1
518,36.12269797589951,-115.17901303371174,config_1
519,44.496334784996,-106.80101661800332,config_1
520,32.49222538199407,-95.63917221882474,config_1
521,33.81827267152624,-109.07021170963692,config_1
522,41.81670514100885,-113.27868361122455,config_1
523,34.99407588101073,-96.91274189323808,config_1
524,42.47076708015647,-96.44212398959004,config_1
525,45.53421225508988,-122.69595985122464,config_1
526,46.563930392282025,-112.44672765991086,config_1
527,39.120791024934455,-94.88530718846486,config_1
528,43.679144596248676,-116.30121620732328,config_1
529,34.341171701360246,-97.15187836130208,config_1
530,47.58700869307594,-116.47161885543406,config_1
531,39.94608106085254,-101.54151067538625,config_1
532,34.96666554575854,-96.77213043025154,config_1
533,32.828871009717545,-96.68478724924955,config_1
534,39.514561557560874,-96.3136725267925,config_1
535,43.37049231085416,-121.20686055261008,config_1
536,36.0558426607524,-95.89942612270204,config_1
537,30.381463354575576,-97.92759101369684,config_1
538,44.96712121770789,-124.0049279621912,config_1
539,42.78093958964166,-108.67262725159107,config_1
540,34.650844585281106,-95.94506285731157,config_1
541,34.39863361311542,-96.92718013555636,config_1
542,36.21639434927103,-114.6498426996937,config_1
543,42.16372322629163,-110.99037918649127,config_1
544,35.55070148781825,-105.87932916749955,config_1
545,35.22536558179036,-95.44148310276978,config_1
546,37.53175762438548,-95.44585194698563,config_1
547,37.45827500320378,-99.975855343581,config_1
548,38.20835950978535,-98.09719799383421,config_1
549,45.582266173651334,-106.13222544634668,config_1
550,39.52122154391575,-119.62115361282154,config_1
551,29.526374302453085,-95.08091619916382,config_1
552,39.33948540861599,-96.22195655222998,config_1
553,34.781791634336294,-96.68633259995605,config_1
554,41.70820407120271,-110.56636521058927,config_1
555,43.872555442709235,-121.44034298014618,config_1
556,30.583061008513823,-97.24786828184577,config_1
557,39.43501144654078,-119.75297085813156,config_1
558,36.00799871495607,-115.17597454759438,config_1
559,43.534830126606735,-116.1412930294406,config_1
560,45.061373528283674,-123.67504258363361,config_1
561,30.114669736968345,-97.61390640356439,config_1
562,29.773703425823623,-95.03570860402607,config_1
563,43.12774497115353,-110.21744502466836,config_1
564,39.66137703478157,-119.71463832687108,config_1
565,32.649887950492996,-109.052696190336,config_1
566,38.98063685894361,-119.92961727658695,config_1
567,36.89257320185834,-94.84586678082756,config_1
568,34.28113985293968,-97.27345490010705,config_1
569,36.588904943512595,-116.03387371169741,config_1
570,39.042376131332915,-95.29589796856041,config_1
571,35.00698500601518,-109.07423818887086,config_1
572,40.192063248973994,-98.30354451287303,config_1
573,48.23487159964414,-116.28943193278859,config_1
574,38.69848295102139,-96.91504305996015,config_1
575,43.800752548474065,-116.93729581017122,config_1
576,35.85416731645408,-105.99558043203265,config_1
577,32.00803237197625,-101.50123538413149,config_1
578,32.84435074401718,-96.97692864530539,config_1
579,45.429345719372634,-122.73519933478055,config_1
580,35.959841585270325,-96.25585091697083,config_1
581,38.18307366429334,-97.83567654967078,config_1
582,46.6518569107733,-110.85424517446825,config_1
583,34.981163209949266,-103.74978414792196,config_1
584,42.85388858894519,-109.87689785892267,config_1
585,37.13743869841942,-94.71939971254665,config_1
586,43.49912007593283,-116.42372212606425,config_1
587,34.646504706845576,-97.18654460228967,config_1
588,43.776324457479625,-116.26178750181082,config_1
589,44.051516108616894,-123.03165530128106,config_1
590,35.4212749896055,-115.44242500053026,config_1
591,36.40832217568384,-116.08016629574612,config_1
592,36.10366352796327,-115.31397466148023,config_1
593,45.733364470404275,-110.2142169295217,config_1
594,37.684345112970924,-97.41904453004368,config_1
595,39.1361791467424,-94.81313347791121,config_1
596,39.834298971930025,-119.93403443374105,config_1
597,36.16875278344371,-95.97924987850125,config_1
598,31.81684615933706,-106.53707537673424,config_1
599,38.471407286717266,-100.89952855955696,config_1
600,43.5707861385243,-109.72518681569915,config_1
601,44.28264511937429,-116.07978538914038,config_1
602,39.74197810242827,-100.15680712113245,config_1
603,45.481915700074204,-122.83373426038914,config_1
604,45.09356552800207,-108.23973993016581,config_1
605,40.693693137687006,-99.3680775454696,config_1
