cell_id_token,center_latitude,center_longitude,config_name
0,43.70656904574246,-121.27697695037045,config_1
1,34.99164269951824,-96.7024010512298,config_1
2,43.59988015849752,-116.22174456374636,config_1
3,36.1595412834533,-114.89118460346042,config_1
4,40.33941576503983,-98.05253814976042,config_1
5,44.75637570300623,-111.36551176363554,config_1
6,36.17893788190223,-105.9128588408448,config_1
7,48.25060139997671,-115.48996328604646,config_1
8,30.363115488751255,-97.95712151059243,config_1
9,39.5217023716049,-119.93311068484643,config_1
10,38.524869816993956,-95.29217757382538,config_1
11,38.99983497044572,-96.52749774437089,config_1
12,32.95862113047226,-96.73721288559723,config_1
13,45.42323143611136,-122.5856883461729,config_1
14,32.79167373980179,-106.23947188553555,config_1
15,38.09446098877081,-97.28882618758115,config_1
16,35.078892202506154,-104.14982038427868,config_1
17,45.058693998572686,-108.25002421269092,config_1
18,40.252704994906146,-100.75885709382074,config_1
19,42.84491603885145,-112.38130104871756,config_1
20,41.21348848990652,-96.55226085879477,config_1
21,46.744169890551575,-114.16919880028455,config_1
22,41.10579060676775,-104.79850015637682,config_1
23,36.28407761985886,-95.88713823768659,config_1
24,46.086170255662765,-111.5287917133326,config_1
25,30.7390889150892,-95.61424977006125,config_1
26,43.01837061936595,-124.41430717573071,config_1
27,39.32499108689324,-115.00341351714667,config_1
28,36.75455001872264,-108.67654879912357,config_1
29,32.63561529683298,-100.69215113549143,config_1
30,46.46276906889059,-116.98600290566091,config_1
31,36.58549880818798,-116.20386493298403,config_1
32,39.19557809763614,-96.59113854574905,config_1
33,41.80230372885324,-110.63442999266967,config_1
34,45.6347637402891,-110.58016575765136,config_1
35,43.21846307507647,-111.03181719587451,config_1
36,42.66003850563099,-120.52413904404027,config_1
37,44.057421295567956,-123.04786452213503,config_1
38,34.50324292850986,-97.17967224449056,config_1
39,48.38792029712183,-114.01589285512615,config_1
40,35.13101847656829,-97.6727963331118,config_1
41,29.702524756664097,-95.49283605706454,config_1
42,39.29651911033075,-94.9076899226847,config_1
43,46.35063989073302,-111.5330989875557,config_1
44,45.76734794830432,-109.78512272931955,config_1
45,42.60566020927891,-97.34613187337949,config_1
46,35.04149025592168,-106.68280236657266,config_1
47,41.73817145743387,-106.88673645523569,config_1
48,37.328533477828415,-95.00123601515841,config_1
49,34.41917327944818,-103.19677126490947,config_1
50,29.56694113990992,-98.4816214854433,config_1
51,45.524222877711075,-118.87739425406843,config_1
52,47.05115749658395,-104.67654230750247,config_1
53,34.37826138099247,-96.23579718997314,config_1
54,32.228167413959866,-109.14143947750509,config_1
55,37.83998072550191,-97.59391699095254,config_1
56,45.63167117262199,-109.27576943794446,config_1
57,48.116283782911864,-116.12816535030147,config_1
58,37.47135061333702,-117.17039329261038,config_1
59,32.43280428578101,-99.7175847600316,config_1
60,40.963397167828134,-114.11069553192652,config_1
61,40.99063779326104,-98.61890560607425,config_1
62,45.01766879527453,-123.9399175608149,config_1
63,44.91951594250641,-116.13728603355459,config_1
64,42.01461298584197,-122.62175791372216,config_1
65,43.834692264373146,-110.42261036051025,config_1
66,32.80342659527919,-103.81094931026948,config_1
67,41.22619698893897,-96.00902442500869,config_1
68,40.052252834425886,-96.47074714645242,config_1
69,33.376409079728404,-94.065663750737,config_1
70,34.259463781813174,-108.5957015055187,config_1
71,36.15833171018782,-115.14227293607829,config_1
72,43.00235356940163,-106.84238802723898,config_1
73,36.725293063921,-97.08031072530218,config_1
74,45.214544154228584,-121.64098056693103,config_1
75,41.460216187092854,-103.01714128011346,config_1
76,40.87627892455413,-115.7302141419735,config_1
77,46.99400006228507,-113.04370294231755,config_1
78,46.16670577518691,-123.87311113851632,config_1
79,38.66493840715594,-119.58841674119216,config_1
80,43.64387194395532,-116.21487538029075,config_1
81,36.678558154296084,-107.6288672231357,config_1
