cell_id_token,center_latitude,center_longitude,config_name
0,43.70656904574246,-121.27697695037045,config_1
1,34.819984499858805,-97.22409933553976,config_1
2,38.92615964319591,-95.26223025341274,config_1
3,34.633164421667466,-103.41920365548636,config_1
4,36.06376820127089,-115.03499811422512,config_1
5,36.11753950819569,-115.16030463935626,config_1
6,35.45167226932349,-105.88641798687055,config_1
7,30.265169493562375,-97.72697328999523,config_1
8,39.365942171029715,-119.76365535860985,config_1
9,43.70057414385125,-116.3487526937504,config_1
10,45.48542432221815,-122.77951318244122,config_1
11,40.64102964276972,-99.04339794113565,config_1
12,41.77764495292499,-107.43600265884886,config_1
13,48.35282011296611,-116.547639400637,config_1
14,45.565936193697965,-110.58003975530312,config_1
15,32.944621006674794,-96.73540778810455,config_1
16,32.90493967025748,-96.75660243552177,config_1
17,41.43854633698576,-96.52356763023035,config_1
18,32.28369775041471,-106.88981225663183,config_1
19,41.255816268616066,-95.95326158106701,config_1
20,44.54435313883513,-123.25741104883741,config_1
21,36.39223839468612,-97.16853131347676,config_1
22,43.47178935023767,-108.16657224091223,config_1
23,45.35904556293794,-109.16888383916735,config_1
24,46.89095919352725,-114.04431918988503,config_1
25,47.99108374049182,-114.32148396936311,config_1
26,38.73010778907843,-96.187961585286,config_1
27,40.84157335587214,-115.772137796166,config_1
28,38.259255566376915,-95.24736969993273,config_1
29,35.255144009787784,-97.48792269979853,config_1
30,34.59082202925492,-96.84486968439765,config_1
31,35.889089365091,-106.37949387399999,config_1
32,43.51438747133708,-116.14611499538262,config_1
33,33.001046665683155,-96.88924534223625,config_1
34,45.47834886724163,-122.5721321033883,config_1
35,47.06511646192647,-104.68318671561742,config_1
36,36.090177371791164,-95.94230754615857,config_1
37,41.774170728823,-113.49627732480398,config_1
38,37.71704313956833,-99.89058264945649,config_1
39,46.934593895504996,-112.12340064035426,config_1
40,36.0161447707631,-95.67878018096431,config_1
41,48.231724220097014,-114.17077025027443,config_1
42,41.97329862767275,-121.91247365272014,config_1
43,38.14351663242222,-116.65185017496222,config_1
44,44.95654303542169,-109.80607354136498,config_1
45,48.099691737180244,-116.12304362574947,config_1
46,32.28175532151489,-108.87770764935445,config_1
47,45.27888525027299,-109.19590648143168,config_1
48,42.589987897961734,-120.38383733411449,config_1
49,44.84426080469454,-108.34513269459123,config_1
50,36.6158272033971,-117.10380854457301,config_1
51,43.63327448777031,-116.22302429272126,config_1
52,30.331304782347363,-97.62306342834772,config_1
53,39.04353487257556,-94.6770829094885,config_1
54,44.88020844640937,-116.0913714895648,config_1
55,36.42489481788939,-95.92061112673036,config_1
56,43.44333384039208,-109.44514953771665,config_1
57,40.36064412198543,-96.74405632332771,config_1
58,37.848674900426765,-97.60079013236664,config_1
59,34.2417326191964,-103.266058363612,config_1
60,39.93531581395116,-100.670126713795,config_1
61,45.75865805481171,-108.66625318668427,config_1
